OBJECT_ID,VID,SEQUENCE_DTTM,LAT,LON,SPEED_OVER_GROUND,COURSE_OVER_GROUND
110,100003,14:03:31,36.966208,-76.066082,88,2876
111,100004,14:03:31,36.914585,-76.090534,211,87
112,100001,14:03:32,37.003813,-76.25228,40,791
113,100004,14:03:35,36.914973,-76.090445,213,104
114,100002,14:03:36,37.02222,-76.051074,141,1417
115,100002,14:03:37,37.02222,-76.051074,141,1417
116,100004,14:03:37,36.915168,-76.090399,213,108
117,100001,14:03:41,37.003843,-76.25208,40,805
118,100003,14:03:42,36.966346,-76.066614,88,2881
119,100002,14:03:43,37.021855,-76.050727,141,1424
120,100004,14:03:43,36.915753,-76.090262,214,104
121,100004,14:03:45,36.915948,-76.090222,213,93
122,100002,14:03:49,37.021541,-76.050424,141,1421
123,100001,14:03:50,37.003866,-76.251874,39,801
124,100004,14:03:50,36.91644,-76.090124,214,88
125,100003,14:03:51,36.966456,-76.067039,86,2884
126,100005,14:03:53,36.971716,-76.215067,0,3100
127,100002,14:03:54,37.02128,-76.050169,141,1421
128,100002,14:03:55,37.02128,-76.050169,141,1421
129,100004,14:03:55,36.91693,-76.090015,213,106
130,100001,14:04:00,37.0039,-76.251647,38,804
131,100002,14:04:01,37.020918,-76.04982,141,1423
132,100003,14:04:01,36.966588,-76.067532,89,2877
133,100004,14:04:01,36.917516,-76.089887,215,96
134,100002,14:04:07,37.020608,-76.049522,141,1421
135,100004,14:04:07,36.918108,-76.089765,217,108
136,100006,14:04:10,37.04952,-76.101919,198,1843
137,100001,14:04:11,37.00393,-76.2514,39,823
138,100003,14:04:12,36.966728,-76.068059,88,2885
139,100002,14:04:13,37.020303,-76.04922,140,1419
140,100004,14:04:13,36.918678,-76.089555,212,192
141,100006,14:04:16,37.048968,-76.101985,201,1846
142,100002,14:04:19,37.019996,-76.048924,140,1421
143,100004,14:04:20,36.919291,-76.08917,210,302
144,100001,14:04:21,37.003936,-76.251174,39,921
145,100003,14:04:22,36.966868,-76.06854,88,2891
146,100006,14:04:22,37.048416,-76.102049,198,1862
147,100002,14:04:25,37.019738,-76.048672,140,1422
148,100004,14:04:25,36.91968,-76.088802,211,382
149,100006,14:04:28,37.047865,-76.102124,202,1865
150,100002,14:04:31,37.019376,-76.048317,140,1421
151,100003,14:04:31,36.966993,-76.06897,88,2901
152,100004,14:04:31,36.920128,-76.088334,209,409
153,100001,14:04:32,37.003906,-76.250927,38,1016
154,100006,14:04:34,37.047318,-76.102214,202,1882
155,100002,14:04:36,37.01912,-76.048072,140,1422
156,100002,14:04:37,37.01912,-76.048072,140,1422
157,100004,14:04:37,36.92056,-76.087844,210,432
158,100006,14:04:40,37.046773,-76.102332,200,1909
159,100001,14:04:41,37.003873,-76.250727,39,1011
160,100003,14:04:42,36.967138,-76.069497,87,2892
161,100002,14:04:43,37.018761,-76.047725,140,1423
162,100004,14:04:43,36.920976,-76.087335,209,443
163,100006,14:04:46,37.04623,-76.102442,200,1883
164,100002,14:04:49,37.018451,-76.047427,140,1423
165,100001,14:04:50,37.003843,-76.250514,40,1011
166,100004,14:04:50,36.921423,-76.086695,211,501
167,100003,14:04:51,36.967258,-76.069934,88,2884
168,100002,14:04:54,37.018196,-76.047175,139,1420
169,100002,14:04:55,37.018196,-76.047175,139,1420
170,100004,14:04:55,36.921725,-76.086219,210,516
171,100001,14:05:00,37.00381,-76.250287,38,997
172,100002,14:05:01,37.017841,-76.046822,140,1414
173,100003,14:05:01,36.96738,-76.07041,86,2875
174,100004,14:05:01,36.922093,-76.08565,211,509
175,100006,14:05:04,37.044598,-76.102844,197,1910
176,100002,14:05:07,37.01754,-76.04652,139,1412
177,100006,14:05:10,37.044053,-76.102959,197,1897
178,100001,14:05:11,37.00377,-76.25004,39,1029
179,100003,14:05:12,36.967516,-76.07094,87,2876
180,100002,14:05:13,37.017245,-76.046212,139,1405
181,100004,14:05:13,36.922838,-76.084524,211,512
182,100006,14:05:16,37.043506,-76.10307,201,1898
183,100002,14:05:19,37.016953,-76.045894,138,1391
184,100004,14:05:20,36.923265,-76.083857,211,520
185,100001,14:05:21,37.003723,-76.249814,39,1056
186,100003,14:05:22,36.967648,-76.07142,88,2885
187,100006,14:05:22,37.042968,-76.103235,200,1964
188,100002,14:05:25,37.016716,-76.045629,138,1384
189,100004,14:05:25,36.92357,-76.083382,211,515
190,100006,14:05:28,37.042451,-76.103495,202,2064
191,100002,14:05:31,37.01639,-76.045254,138,1376
192,100003,14:05:31,36.967766,-76.071852,88,2884
193,100004,14:05:31,36.923923,-76.082799,211,535
194,100001,14:05:32,37.003676,-76.24956,41,1037
195,100006,14:05:34,37.041936,-76.103767,204,2017
196,100002,14:05:36,37.016158,-76.04498,137,1364
197,100002,14:05:37,37.016158,-76.04498,137,1364
198,100004,14:05:37,36.924295,-76.082234,210,495
199,100006,14:05:39,37.041488,-76.103887,199,1901
200,100001,14:05:41,37.00363,-76.249354,42,1046
201,100003,14:05:42,36.967905,-76.072379,87,2877
202,100002,14:05:43,37.015841,-76.04459,137,1356
203,100004,14:05:43,36.924683,-76.081682,210,489
204,100006,14:05:46,37.040841,-76.10398,200,1850
205,100002,14:05:49,37.015576,-76.044255,137,1351
206,100001,14:05:50,37.00359,-76.24912,44,1036
207,100004,14:05:50,36.92512,-76.081024,211,494
208,100003,14:05:51,36.968015,-76.072809,88,2879
209,100002,14:05:54,37.015355,-76.04397,136,1344
210,100002,14:05:55,37.015355,-76.04397,136,1344
211,100004,14:05:55,36.925451,-76.080572,212,478
212,100001,14:06:01,37.003533,-76.248847,44,1046
213,100004,14:06:01,36.925853,-76.080034,212,465
214,100003,14:06:02,36.968161,-76.073382,88,2877
215,100006,14:06:03,37.039188,-76.10429,200,1923
216,100006,14:06:04,37.039188,-76.10429,200,1923
217,100002,14:06:07,37.01479,-76.043232,136,1336
218,100004,14:06:07,36.92626,-76.079504,211,468
219,100006,14:06:10,37.03865,-76.104459,202,1940
220,100001,14:06:11,37.00348,-76.24858,48,1034
221,100003,14:06:12,36.968271,-76.073819,88,2874
222,100002,14:06:13,37.014526,-76.042887,135,1338
223,100004,14:06:13,36.926663,-76.078974,211,464
224,100006,14:06:16,37.038106,-76.104607,200,1919
225,100002,14:06:19,37.014261,-76.042549,135,1343
226,100004,14:06:20,36.927131,-76.07835,209,463
227,100001,14:06:21,37.003426,-76.248307,48,1037
228,100003,14:06:21,36.968393,-76.074302,87,2871
229,100006,14:06:21,37.037553,-76.104715,202,1878
230,100002,14:06:24,37.014046,-76.042265,134,1339
231,100002,14:06:25,37.014046,-76.042265,134,1339
232,100004,14:06:25,36.927465,-76.077904,211,473
233,100006,14:06:28,37.037008,-76.104809,196,1879
234,100002,14:06:31,37.013746,-76.041872,134,1337
235,100003,14:06:31,36.968506,-76.074737,87,2879
236,100004,14:06:31,36.927871,-76.077375,211,466
237,100001,14:06:32,37.003366,-76.248007,47,1022
238,100006,14:06:34,37.036455,-76.104895,203,1863
239,100002,14:06:36,37.01353,-76.041595,134,1341
240,100002,14:06:37,37.01353,-76.041595,134,1341
241,100004,14:06:37,36.928276,-76.076845,210,473
242,100006,14:06:39,37.035993,-76.104949,201,1860
243,100001,14:06:41,37.00332,-76.247774,46,1040
244,100003,14:06:42,36.968638,-76.075262,88,2874
245,100002,14:06:43,37.013231,-76.041205,133,1337
246,100004,14:06:43,36.928681,-76.076319,210,454
247,100006,14:06:46,37.035353,-76.105047,202,1848
248,100006,14:06:47,37.035353,-76.105047,202,1848
249,100002,14:06:49,37.012975,-76.040872,133,1337
250,100001,14:06:50,37.00328,-76.247527,47,1028
251,100004,14:06:50,36.929181,-76.075729,212,430
252,100003,14:06:51,36.968748,-76.075695,88,2872
253,100005,14:06:53,36.971983,-76.21545,0,1070
254,100002,14:06:54,37.012765,-76.040594,133,1337
255,100002,14:06:55,37.012765,-76.040594,133,1337
256,100001,14:07:01,37.003226,-76.247234,48,1007
257,100004,14:07:01,36.929943,-76.07477,212,460
258,100003,14:07:02,36.968893,-76.076279,88,2871
259,100002,14:07:07,37.012206,-76.039879,132,1342
260,100004,14:07:07,36.930351,-76.07424,212,465
261,100001,14:07:11,37.003173,-76.24696,49,1032
262,100003,14:07:12,36.969003,-76.076712,88,2878
263,100002,14:07:13,37.011951,-76.03955,132,1340
264,100004,14:07:13,36.930768,-76.073722,211,449
265,100006,14:07:16,37.032591,-76.105449,199,1857
266,100002,14:07:19,37.011695,-76.039222,132,1342
267,100004,14:07:20,36.93125,-76.073112,212,461
268,100001,14:07:21,37.003123,-76.24668,50,1027
269,100003,14:07:22,36.96913,-76.0772,88,2869
270,100006,14:07:22,37.032043,-76.10551,198,1843
271,100002,14:07:24,37.011481,-76.03895,132,1343
272,100002,14:07:25,37.011481,-76.03895,132,1343
273,100004,14:07:25,36.9316,-76.07268,212,443
274,100006,14:07:28,37.031491,-76.10557,198,1852
275,100002,14:07:30,37.01123,-76.038625,131,1342
276,100002,14:07:31,37.01123,-76.038625,131,1342
277,100003,14:07:31,36.969241,-76.077634,87,2873
278,100004,14:07:31,36.93202,-76.072165,211,452
279,100006,14:07:34,37.030938,-76.105639,199,1864
280,100002,14:07:36,37.010976,-76.038297,131,1342
281,100002,14:07:37,37.010976,-76.038297,131,1342
282,100004,14:07:37,36.93251,-76.071562,211,447
283,100006,14:07:39,37.03048,-76.105707,199,1862
284,100001,14:07:41,37.003023,-76.24612,49,1033
285,100002,14:07:42,37.010723,-76.037974,131,1342
286,100003,14:07:42,36.96938,-76.078169,88,2874
287,100004,14:07:43,36.932866,-76.071142,211,432
288,100006,14:07:46,37.029836,-76.105757,198,1822
289,100002,14:07:49,37.01043,-76.037597,130,1343
290,100001,14:07:50,37.002976,-76.245867,50,1043
291,100004,14:07:50,36.933375,-76.070562,211,421
292,100003,14:07:51,36.969491,-76.078602,88,2874
293,100002,14:07:55,37.01022,-76.037327,130,1342
294,100004,14:07:55,36.933741,-76.070154,214,424
295,100001,14:08:01,37.002913,-76.245554,52,1033
296,100004,14:08:01,36.934178,-76.069657,212,418
297,100003,14:08:02,36.969643,-76.079177,88,2882
298,100006,14:08:03,37.02819,-76.105957,200,1877
299,100006,14:08:04,37.02819,-76.105957,200,1877
300,100002,14:08:07,37.009676,-76.036629,130,1343
301,100004,14:08:07,36.93463,-76.06918,213,400
302,100001,14:08:11,37.002856,-76.24526,52,1038
303,100003,14:08:12,36.969753,-76.079614,88,2874
304,100002,14:08:13,37.009425,-76.036309,129,1345
305,100004,14:08:14,36.935158,-76.068637,210,400
306,100002,14:08:16,37.009298,-76.03615,129,1346
307,100006,14:08:16,37.027093,-76.106092,197,1844
308,100002,14:08:19,37.009173,-76.035994,129,1346
309,100004,14:08:20,36.935596,-76.068144,212,431
310,100001,14:08:21,37.0028,-76.244967,52,1042
311,100003,14:08:22,36.969878,-76.080097,88,2876
312,100006,14:08:22,37.026545,-76.10616,198,1860
313,100002,14:08:24,37.008963,-76.035729,128,1346
314,100002,14:08:25,37.008963,-76.035729,128,1346
315,100004,14:08:25,36.935971,-76.067745,212,405
316,100002,14:08:27,37.008838,-76.035572,128,1347
317,100006,14:08:28,37.025996,-76.106237,199,1856
318,100002,14:08:30,37.008713,-76.035415,127,1349
319,100002,14:08:31,37.008713,-76.035415,127,1349
320,100003,14:08:31,36.969991,-76.080529,88,2884
321,100004,14:08:31,36.936431,-76.06728,212,390
322,100002,14:08:36,37.008461,-76.035097,127,1346
323,100002,14:08:37,37.008461,-76.035097,127,1346
324,100006,14:08:39,37.024993,-76.106402,200,1853
325,100001,14:08:41,37.002686,-76.24438,52,1031
326,100003,14:08:41,36.970116,-76.081012,88,2881
327,100002,14:08:42,37.008213,-76.03478,127,1346
328,100004,14:08:43,36.937376,-76.066395,212,359
329,100002,14:08:46,37.008088,-76.034624,127,1348
330,100006,14:08:46,37.024346,-76.106472,200,1845
331,100002,14:08:48,37.007966,-76.034467,126,1347
332,100004,14:08:49,36.937925,-76.06587,213,382
333,100001,14:08:50,37.002633,-76.24412,50,1041
334,100004,14:08:50,36.937925,-76.06587,213,382
335,100003,14:08:51,36.970246,-76.081497,88,2885
336,100002,14:08:54,37.00772,-76.034152,126,1342
337,100002,14:08:55,37.00772,-76.034152,126,1342
338,100004,14:08:55,36.938321,-76.06551,211,358
339,100002,14:08:56,37.007638,-76.034045,126,1342
340,100001,14:09:01,37.002573,-76.2438,51,1041
341,100003,14:09:02,36.970405,-76.082077,89,2887
342,100004,14:09:02,36.938876,-76.065007,211,355
343,100006,14:09:03,37.022695,-76.106632,198,1850
344,100006,14:09:04,37.022695,-76.106632,198,1850
345,100002,14:09:07,37.007201,-76.033464,125,1330
346,100004,14:09:07,36.939271,-76.064644,212,365
347,100001,14:09:11,37.00251,-76.243507,51,1042
348,100003,14:09:12,36.970521,-76.082514,88,2883
349,100004,14:09:14,36.939828,-76.064139,211,351
350,100002,14:09:16,37.006846,-76.032987,125,1327
351,100006,14:09:16,37.021603,-76.106797,199,1891
352,100004,14:09:20,36.940291,-76.063689,213,380
353,100001,14:09:21,37.00245,-76.24322,51,1048
354,100006,14:09:21,37.02106,-76.106919,199,1905
355,100003,14:09:22,36.970653,-76.082995,89,2886
356,100004,14:09:25,36.940681,-76.06331,211,381
357,100002,14:09:27,37.006415,-76.03241,124,1327
358,100006,14:09:28,37.020518,-76.107042,199,1885
359,100004,14:09:31,36.941143,-76.062847,212,380
360,100003,14:09:32,36.970781,-76.083484,89,2882
361,100002,14:09:36,37.006063,-76.031944,123,1331
362,100002,14:09:37,37.006063,-76.031944,123,1331
363,100006,14:09:39,37.019511,-76.10717,197,1879
364,100001,14:09:41,37.00233,-76.242627,50,1036
365,100003,14:09:41,36.9709,-76.083924,88,2881
366,100004,14:09:43,36.94206,-76.061917,211,390
367,100002,14:09:46,37.005716,-76.031475,122,1327
368,100006,14:09:46,37.018873,-76.10727,200,1863
369,100004,14:09:48,36.942506,-76.06143,212,412
370,100004,14:09:49,36.942506,-76.06143,212,412
371,100001,14:09:50,37.00228,-76.242374,50,1036
372,100003,14:09:51,36.971026,-76.08441,89,2875
373,100005,14:09:53,36.971966,-76.215234,0,1150
374,100004,14:09:55,36.943033,-76.060875,213,402
375,100002,14:09:56,37.005293,-76.030905,121,1328
376,100001,14:10:01,37.002223,-76.242067,49,1036
377,100003,14:10:02,36.971171,-76.084995,89,2872
378,100004,14:10:02,36.943481,-76.060395,214,400
379,100002,14:10:07,37.004871,-76.030345,120,1334
380,100004,14:10:07,36.943855,-76.059994,212,411
381,100001,14:10:11,37.00217,-76.241794,50,1029
382,100003,14:10:12,36.971283,-76.08543,88,2870
383,100004,14:10:14,36.944363,-76.059414,213,423
384,100002,14:10:16,37.00453,-76.029889,120,1330
385,100006,14:10:16,37.016125,-76.107409,199,1805
386,100004,14:10:19,36.94472,-76.058987,213,445
387,100001,14:10:21,37.002113,-76.241514,49,1031
388,100006,14:10:21,37.015573,-76.107447,199,1843
389,100003,14:10:22,36.971403,-76.085919,89,2869
390,100006,14:10:22,37.015573,-76.107447,199,1843
391,100004,14:10:25,36.945143,-76.058472,214,439
392,100002,14:10:27,37.004111,-76.029335,119,1331
393,100004,14:10:31,36.945561,-76.05796,209,447
394,100003,14:10:32,36.97152,-76.086404,89,2865
395,100002,14:10:36,37.003771,-76.028885,119,1334
396,100002,14:10:37,37.003771,-76.028885,119,1334
397,100006,14:10:39,37.014008,-76.10772,199,1908
398,100001,14:10:41,37.002,-76.240954,50,1061
399,100003,14:10:41,36.971625,-76.086842,88,2864
400,100004,14:10:43,36.946341,-76.056865,212,508
401,100002,14:10:45,37.003438,-76.028435,118,1328
402,100002,14:10:46,37.003438,-76.028435,118,1328
403,100006,14:10:46,37.01337,-76.107862,199,1892
404,100004,14:10:49,36.946728,-76.056305,215,498
405,100001,14:10:50,37.001946,-76.240707,48,1035
406,100003,14:10:51,36.971751,-76.08738,88,2864
407,100006,14:10:52,37.012818,-76.107935,199,1847
408,100002,14:10:56,37.00303,-76.027887,117,1331
409,100004,14:10:56,36.947186,-76.05566,213,474
410,100006,14:10:57,37.012263,-76.107957,202,1822
411,100001,14:11:01,37.00189,-76.240407,50,1042
412,100003,14:11:02,36.971875,-76.087919,88,2857
413,100004,14:11:02,36.94757,-76.055102,212,493
414,100006,14:11:03,37.01171,-76.107992,200,1858
415,100002,14:11:07,37.002625,-76.02734,117,1327
416,100004,14:11:07,36.947858,-76.054607,211,552
417,100006,14:11:10,37.011158,-76.10807,202,1880
418,100001,14:11:11,37.001833,-76.24012,49,1048
419,100003,14:11:12,36.971971,-76.08836,88,2851
420,100004,14:11:13,36.948255,-76.053904,214,547
421,100004,14:11:14,36.948255,-76.053904,214,547
422,100002,14:11:16,37.002293,-76.026897,116,1331
423,100006,14:11:16,37.01061,-76.108182,201,1900
424,100004,14:11:19,36.948541,-76.0534,213,543
425,100001,14:11:21,37.001766,-76.239847,49,1046
426,100006,14:11:21,37.010056,-76.108279,201,1870
427,100003,14:11:22,36.972068,-76.088854,88,2836
428,100006,14:11:22,37.010056,-76.108279,201,1870
429,100004,14:11:25,36.948856,-76.05278,208,595
430,100002,14:11:27,37.00189,-76.026357,116,1330
431,100006,14:11:28,37.009501,-76.10837,202,1872
432,100004,14:11:31,36.949121,-76.052124,212,657
433,100003,14:11:32,36.972168,-76.08934,88,2843
434,100002,14:11:36,37.001561,-76.025914,115,1333
435,100002,14:11:37,37.001561,-76.025914,115,1333
436,100004,14:11:37,36.949465,-76.051377,212,590
437,100006,14:11:39,37.008478,-76.1085,204,1855
438,100001,14:11:41,37.00165,-76.239294,48,1038
439,100003,14:11:41,36.97226,-76.089789,89,2842
440,100004,14:11:43,36.949688,-76.050832,211,632
441,100002,14:11:46,37.001235,-76.025477,114,1331
442,100006,14:11:46,37.007828,-76.10859,202,1879
443,100004,14:11:49,36.949945,-76.050172,211,639
444,100001,14:11:50,37.001596,-76.239047,48,1059
445,100003,14:11:51,36.972378,-76.090329,89,2850
446,100006,14:11:52,37.007268,-76.108655,201,1842
447,100004,14:11:55,36.95025,-76.049402,215,653
448,100002,14:11:56,37.000835,-76.024945,114,1331
449,100006,14:11:57,37.006708,-76.108702,201,1832
450,100001,14:12:01,37.00153,-76.238747,49,1047
451,100003,14:12:01,36.972491,-76.090827,89,2857
452,100004,14:12:02,36.950501,-76.048742,212,644
453,100006,14:12:03,37.006153,-76.108762,199,1844
454,100006,14:12:04,37.006153,-76.108762,199,1844
455,100002,14:12:07,37.00044,-76.024417,114,1330
456,100004,14:12:07,36.95068,-76.048169,212,708
457,100006,14:12:10,37.005591,-76.10877,201,1797
458,100001,14:12:11,37.001473,-76.23848,48,1043
459,100003,14:12:12,36.9726,-76.091324,88,2853
460,100004,14:12:14,36.950841,-76.047332,215,799
461,100006,14:12:15,37.005033,-76.108805,201,1835
462,100002,14:12:16,37.000115,-76.02399,113,1334
463,100006,14:12:16,37.005033,-76.108805,201,1835
464,100001,14:12:21,37.00142,-76.2382,51,1043
465,100006,14:12:21,37.004473,-76.108832,204,1819
466,100003,14:12:22,36.972698,-76.091822,89,2835
467,100004,14:12:25,36.950991,-76.045995,211,817
468,100002,14:12:27,36.99972,-76.023467,113,1329
469,100006,14:12:28,37.003911,-76.10886,204,1848
470,100004,14:12:31,36.95105,-76.045265,209,842
471,100001,14:12:32,37.001353,-76.237887,52,1051
472,100003,14:12:32,36.9728,-76.092319,89,2847
473,100006,14:12:34,37.003353,-76.108929,202,1854
474,100002,14:12:36,36.999398,-76.023042,113,1334
475,100002,14:12:37,36.999398,-76.023042,113,1334
476,100004,14:12:37,36.951081,-76.044414,212,887
477,100006,14:12:39,37.00289,-76.108989,203,1866
478,100001,14:12:41,37.001293,-76.237614,54,1049
479,100003,14:12:41,36.97289,-76.092764,88,2840
480,100001,14:12:42,37.001293,-76.237614,54,1049
481,100004,14:12:43,36.951113,-76.043805,212,861
482,100002,14:12:45,36.999076,-76.022617,112,1332
483,100002,14:12:46,36.999076,-76.022617,112,1332
484,100006,14:12:46,37.002238,-76.109057,203,1849
485,100004,14:12:49,36.95117,-76.043095,201,851
486,100001,14:12:50,37.001236,-76.237334,56,1040
487,100003,14:12:51,36.973008,-76.093309,89,2849
488,100006,14:12:52,37.001678,-76.109107,203,1850
489,100005,14:12:52,36.97185,-76.21495,0,1080
490,100004,14:12:55,36.95124,-76.042395,165,818
491,100002,14:12:56,36.998683,-76.022099,112,1334
492,100006,14:12:57,37.00112,-76.109174,203,1849
493,100001,14:13:01,37.00117,-76.236987,55,1028
494,100003,14:13:01,36.973116,-76.093805,89,2853
495,100004,14:13:02,36.951301,-76.041912,135,800
496,100006,14:13:04,37.000566,-76.109274,201,1891
497,100002,14:13:07,36.998293,-76.021582,112,1334
498,100004,14:13:07,36.951348,-76.04154,129,817
499,100006,14:13:10,37.000013,-76.109364,202,1863
500,100001,14:13:11,37.001103,-76.236674,55,1047
501,100003,14:13:12,36.973225,-76.094302,89,2850
502,100004,14:13:13,36.951435,-76.041037,131,777
503,100002,14:13:16,36.997973,-76.02116,111,1337
504,100006,14:13:16,36.999455,-76.109432,204,1840
505,100004,14:13:19,36.951506,-76.040674,128,771
506,100001,14:13:21,37.001043,-76.23636,55,1044
507,100006,14:13:21,36.998896,-76.109464,202,1829
508,100003,14:13:22,36.97334,-76.0948,90,2860
509,100006,14:13:22,36.998896,-76.109464,202,1829
510,100004,14:13:25,36.951585,-76.040237,128,781
511,100002,14:13:27,36.997583,-76.020647,111,1336
512,100006,14:13:28,36.998338,-76.109514,202,1845
513,100004,14:13:31,36.951655,-76.0398,127,768
514,100001,14:13:32,37.000976,-76.23602,57,1034
515,100003,14:13:32,36.973456,-76.095297,90,2862
516,100006,14:13:33,36.99778,-76.109547,203,1829
517,100006,14:13:34,36.99778,-76.109547,203,1829
518,100002,14:13:36,36.997266,-76.020227,111,1332
519,100002,14:13:37,36.997266,-76.020227,111,1332
