OBJECT_ID,VID,SEQUENCE_DTTM,LAT,LON,SPEED_OVER_GROUND,COURSE_OVER_GROUND
113,0,14:39:29,36.907613,-76.091987,56,3549
114,0,14:39:52,37.032918,-76.083454,10,3329
115,0,14:39:59,36.951918,-76.05902,0,3114
116,0,14:40:27,36.9481,-76.082129,8,1954
117,0,14:40:52,37.033038,-76.083482,4,3360
118,0,14:40:59,36.911088,-76.091472,161,3590
119,0,14:41:23,37.033121,-76.083519,6,3360
120,0,14:41:31,36.913558,-76.091074,172,161
121,0,14:41:53,37.033218,-76.083574,6,3360
122,0,14:42:02,36.91594,-76.090309,172,122
123,0,14:42:29,36.917043,-76.090005,56,114
124,0,14:42:59,36.951956,-76.059069,1,3194
125,0,14:43:01,36.918841,-76.08924,173,370
126,0,14:43:20,37.033526,-76.083645,23,779
127,0,14:43:28,36.947493,-76.082454,7,2033
128,0,14:43:29,36.92016,-76.08696,174,613
129,0,14:43:46,37.034011,-76.083127,77,279
130,0,14:44:00,36.92126,-76.084095,172,684
131,0,14:44:45,37.035776,-76.081474,84,328
132,0,14:44:46,37.035776,-76.081474,84,328
133,0,14:44:59,36.923111,-76.078807,168,687
134,0,14:45:16,37.036761,-76.080594,87,433
135,0,14:45:29,36.923871,-76.076142,167,709
136,0,14:45:46,37.0376,-76.079445,94,472
137,0,14:45:59,36.952023,-76.059112,1,3213
138,0,14:46:16,37.038488,-76.07828,90,472
139,0,14:46:27,36.947035,-76.08293,10,2433
140,0,14:46:29,36.925423,-76.07057,167,709
141,0,14:46:45,37.039341,-76.077082,92,511
142,0,14:47:16,37.040006,-76.075749,87,659
143,0,14:47:29,36.926795,-76.064995,168,728
144,0,14:47:46,37.04008,-76.074294,86,1068
145,0,14:48:16,37.039511,-76.073007,89,1311
146,0,14:48:28,36.928201,-76.059592,163,728
147,0,14:48:46,37.038706,-76.071774,92,1295
148,0,14:48:59,36.952078,-76.059165,1,3401
149,0,14:49:00,36.928906,-76.056777,165,717
150,0,14:49:16,37.037845,-76.070554,94,1310
151,0,14:49:29,36.946521,-76.083474,7,2221
152,0,14:49:30,36.92968,-76.05408,166,698
153,0,14:49:45,37.036951,-76.069294,102,1320
154,0,14:49:54,36.946375,-76.083764,40,2721
155,0,14:49:55,36.946375,-76.083764,40,2721
156,0,14:50:00,36.93048,-76.051267,164,706
157,0,14:50:16,37.036063,-76.068015,97,1293
158,0,14:50:24,36.946818,-76.083874,46,273
159,0,14:50:29,36.931096,-76.048719,162,740
160,0,14:50:55,36.94735,-76.083392,46,351
161,0,14:51:00,36.931806,-76.045897,163,760
162,0,14:51:16,37.034233,-76.065549,97,1376
163,0,14:51:25,36.947913,-76.082999,47,169
164,0,14:51:46,37.033195,-76.06447,99,1420
165,0,14:51:54,36.948538,-76.082822,46,110
166,0,14:51:59,36.95214,-76.059182,1,3498
167,0,14:52:01,36.93338,-76.040454,163,714
168,0,14:52:16,37.03209,-76.063475,97,1435
169,0,14:52:25,36.949228,-76.08279,47,3569
170,0,14:52:26,36.949228,-76.08279,47,3569
171,0,14:52:30,36.933951,-76.037779,164,796
172,0,14:52:45,37.03096,-76.062515,98,1466
173,0,14:53:16,37.029833,-76.061527,98,1462
174,0,14:53:24,36.949718,-76.083067,8,3223
175,0,14:53:30,36.934783,-76.031954,167,849
176,0,14:53:46,37.028683,-76.060577,98,1467
177,0,14:53:54,36.949803,-76.083167,10,2985
178,0,14:53:59,36.934921,-76.029215,170,869
179,0,14:54:15,37.027585,-76.05962,96,1442
180,0,14:54:16,37.027585,-76.05962,96,1442
181,0,14:54:26,36.949858,-76.08327,2,2941
182,0,14:54:30,36.935103,-76.026064,169,857
183,0,14:54:46,37.026415,-76.058607,100,1448
184,0,14:54:54,36.949886,-76.083362,2,2893
185,0,14:54:59,36.952223,-76.059189,1,3438
186,0,14:54:59,36.935285,-76.023305,170,849
187,0,14:55:15,37.025266,-76.05763,100,1468
188,0,14:55:26,36.949915,-76.083462,1,2948
189,0,14:55:55,36.949936,-76.083545,2,2937
190,0,14:56:00,36.93507,-76.017172,171,954
191,0,14:56:15,37.022693,-76.056292,98,1628
192,0,14:56:29,36.934826,-76.014412,172,951
193,0,14:56:46,37.021545,-76.055407,98,1332
194,0,14:57:16,37.020715,-76.05406,98,1195
195,0,14:57:28,36.9347,-76.00847,168,933
196,0,14:57:59,36.95231,-76.059254,1,3364
197,0,14:57:59,36.934396,-76.005487,175,1002
198,0,14:58:16,37.019408,-76.05195,86,1677
199,0,14:58:30,36.933958,-76.002342,173,1001
200,0,14:58:46,37.018458,-76.052004,42,1948
201,0,14:58:55,36.950056,-76.084102,4,2849
202,0,14:58:59,36.933591,-75.999494,176,986
203,0,14:59:16,37.01821,-76.052139,12,2136
204,0,14:59:31,36.933281,-75.996382,173,950
205,0,14:59:46,37.01815,-76.052187,12,2560
206,0,14:59:59,36.933008,-75.993574,175,997
207,0,15:00:16,37.018165,-76.052259,5,2560
208,0,15:00:58,36.952436,-76.059372,1,3330
209,0,15:00:59,36.952436,-76.059372,1,3330
210,0,15:01:15,37.01822,-76.052425,2,2951
211,0,15:01:28,36.931623,-75.984702,170,992
212,0,15:01:45,37.018248,-76.052495,5,2999
213,0,15:01:55,36.950141,-76.08468,7,2794
214,0,15:01:58,36.93124,-75.981715,172,983
215,0,15:03:59,36.952561,-76.059387,1,3408
216,0,15:04:20,36.950161,-76.08474,35,1113
217,0,15:04:46,37.018528,-76.052987,3,3097
218,0,15:04:50,36.949901,-76.084087,42,1130
219,0,15:05:20,36.949815,-76.083604,13,989
220,0,15:05:51,36.94977,-76.083474,7,1384
221,0,15:06:21,36.949708,-76.083444,3,1918
222,0,15:06:50,36.949643,-76.083469,6,2088
223,0,15:06:59,36.952676,-76.059402,1,39
224,0,15:07:20,36.949573,-76.083507,4,1978
225,0,15:07:46,37.018698,-76.053419,4,2848
226,0,15:07:52,36.9495,-76.083554,8,2160
227,0,15:08:20,36.94943,-76.083614,4,2105
228,0,15:08:21,36.94943,-76.083614,4,2105
229,0,15:09:58,36.952758,-76.059399,1,45
230,0,15:09:59,36.952758,-76.059399,1,45
231,0,15:10:46,37.018875,-76.053854,4,2839
232,0,15:11:22,36.949005,-76.084192,6,2305
233,0,15:12:59,36.952813,-76.059412,0,69
234,0,15:14:23,36.94908,-76.084207,47,3558
235,0,15:14:48,36.949601,-76.084154,40,180
236,0,15:14:49,36.949601,-76.084154,40,180
237,0,15:15:17,36.94994,-76.083699,38,593
238,0,15:15:47,36.950145,-76.083209,17,750
239,0,15:15:48,36.950145,-76.083209,17,750
240,0,15:15:59,36.952845,-76.059425,0,69
241,0,15:16:17,36.950185,-76.083077,2,228
242,0,15:16:46,37.01932,-76.05486,7,2063
243,0,15:16:47,36.950236,-76.083074,6,3265
244,0,15:17:46,37.017813,-76.054,90,1539
245,0,15:17:47,37.017813,-76.054,90,1539
246,0,15:17:47,36.950308,-76.08322,9,2961
247,0,15:18:16,37.016551,-76.053347,103,1573
248,0,15:18:17,36.950338,-76.083322,12,2918
249,0,15:18:46,37.015173,-76.05258,113,1565
250,0,15:18:47,36.950365,-76.083447,10,2897
251,0,15:18:59,36.95287,-76.059402,0,2591
252,0,15:19:16,37.013741,-76.051779,112,1553
253,0,15:19:45,37.012293,-76.051,113,1559
254,0,15:19:46,37.012293,-76.051,113,1559
255,0,15:20:13,36.950458,-76.083815,3,2961
256,0,15:20:16,37.010853,-76.050232,111,1566
257,0,15:20:43,36.9505,-76.08395,8,2862
258,0,15:21:13,36.950541,-76.084094,3,2895
259,0,15:21:16,37.008021,-76.048529,114,1515
260,0,15:21:43,36.950586,-76.084245,4,2888
261,0,15:21:44,36.950586,-76.084245,4,2888
262,0,15:21:46,37.006626,-76.047612,111,1529
263,0,15:21:59,36.952906,-76.059462,0,2591
264,0,15:22:13,36.950636,-76.084389,12,2853
265,0,15:22:16,37.005226,-76.046714,113,1520
266,0,15:22:43,36.950686,-76.084532,12,2940
267,0,15:22:45,37.003845,-76.045789,115,1512
268,0,15:22:46,37.003845,-76.045789,115,1512
269,0,15:23:14,36.950771,-76.084615,8,450
270,0,15:23:17,37.002488,-76.044825,111,1504
271,0,15:23:44,36.950425,-76.084215,52,1174
272,0,15:23:46,37.001106,-76.04391,113,1526
273,0,15:24:15,36.950423,-76.083327,48,643
274,0,15:24:16,36.999718,-76.043032,112,1505
275,0,15:24:44,36.950591,-76.083212,4,2267
276,0,15:24:45,36.998361,-76.042092,112,1521
277,0,15:24:46,36.998361,-76.042092,112,1521
278,0,15:24:59,36.95286,-76.059509,0,2129
279,0,15:25:13,36.950583,-76.08319,2,1016
280,0,15:25:46,36.995571,-76.040299,111,1523
281,0,15:26:13,36.950591,-76.083177,2,3365
282,0,15:26:16,36.994191,-76.039402,109,1509
283,0,15:27:15,36.950608,-76.083197,0,3167
284,0,15:27:16,36.991468,-76.037559,111,1529
285,0,15:27:43,36.950601,-76.083194,3,864
286,0,15:27:45,36.990075,-76.036697,114,1536
287,0,15:27:59,36.952856,-76.059557,1,2000
288,0,15:28:16,36.988686,-76.035814,114,1520
289,0,15:28:46,36.987316,-76.034902,115,1544
290,0,15:29:16,36.98592,-76.034039,112,1538
291,0,15:29:40,36.95033,-76.086297,243,2611
292,0,15:29:46,36.984521,-76.033184,112,1556
293,0,15:30:09,36.949658,-76.090235,239,2573
294,0,15:30:16,36.983076,-76.032429,113,1563
295,0,15:30:38,36.948961,-76.094142,240,2578
296,0,15:30:46,36.98162,-76.031685,111,1578
297,0,15:30:46,36.95333,-75.980127,135,3049
298,0,15:30:56,36.953703,-75.98075,134,3062
299,0,15:30:59,36.952796,-76.059592,1,1950
300,0,15:31:06,36.954073,-75.981377,135,3066
301,0,15:31:09,36.948216,-76.098307,240,2560
302,0,15:31:16,36.954471,-75.981989,134,3081
303,0,15:31:17,36.954471,-75.981989,134,3081
304,0,15:31:26,36.954876,-75.982584,134,3099
305,0,15:31:36,36.955286,-75.98317,134,3107
306,0,15:31:39,36.947181,-76.102185,234,2476
307,0,15:31:45,36.97874,-76.03013,114,1613
308,0,15:31:46,36.97874,-76.03013,114,1613
309,0,15:31:46,36.955696,-75.983749,134,3118
310,0,15:31:47,36.955696,-75.983749,134,3118
311,0,15:31:55,36.956116,-75.984307,133,3135
312,0,15:31:56,36.956116,-75.984307,133,3135
313,0,15:32:06,36.956575,-75.984842,133,3152
314,0,15:32:09,36.94612,-76.105887,235,2547
315,0,15:32:16,36.9773,-76.029325,116,1558
316,0,15:32:16,36.957026,-75.985372,133,3168
317,0,15:32:26,36.957485,-75.985902,133,3170
318,0,15:32:36,36.95794,-75.986437,133,3173
319,0,15:32:39,36.945475,-76.109885,234,2576
320,0,15:32:46,36.975858,-76.028544,116,1560
321,0,15:32:46,36.958405,-75.986945,133,3179
322,0,15:32:56,36.958866,-75.987462,133,3188
323,0,15:33:08,36.944798,-76.113869,233,2586
324,0,15:33:16,36.974416,-76.02772,113,1550
325,0,15:33:16,36.95985,-75.988395,133,3234
326,0,15:33:17,36.95985,-75.988395,133,3234
327,0,15:33:26,36.960356,-75.988837,133,3246
328,0,15:33:35,36.960868,-75.989269,132,3261
329,0,15:33:36,36.960868,-75.989269,132,3261
330,0,15:33:39,36.944111,-76.117845,232,2571
331,0,15:33:46,36.972998,-76.026854,114,1551
332,0,15:33:46,36.961386,-75.989679,132,3277
333,0,15:33:55,36.961916,-75.990062,132,3294
334,0,15:33:56,36.961916,-75.990062,132,3294
335,0,15:33:59,36.952741,-76.059589,1,1665
336,0,15:34:09,36.943833,-76.120704,106,2755
337,0,15:34:16,36.971558,-76.026024,113,1548
338,0,15:34:16,36.962996,-75.990809,132,3312
339,0,15:34:26,36.96353,-75.991177,132,3311
340,0,15:34:36,36.964075,-75.991537,132,3313
341,0,15:34:40,36.944143,-76.123287,232,2755
342,0,15:34:45,36.970113,-76.025217,115,1557
343,0,15:34:46,36.964611,-75.991905,133,3316
344,0,15:34:55,36.965165,-75.992269,132,3314
345,0,15:35:08,36.943781,-76.127187,231,2566
346,0,15:35:16,36.968671,-76.024385,115,1555
347,0,15:35:16,36.966238,-75.993002,133,3315
348,0,15:35:26,36.966778,-75.99337,133,3316
349,0,15:35:36,36.967323,-75.993742,133,3314
350,0,15:35:40,36.942853,-76.131305,228,2514
351,0,15:35:46,36.967221,-76.023552,116,1543
352,0,15:35:46,36.967906,-75.994154,133,3317
353,0,15:35:47,36.967906,-75.994154,133,3317
354,0,15:35:56,36.968406,-75.99449,134,3315
355,0,15:36:08,36.942045,-76.134822,226,2577
356,0,15:36:09,36.942045,-76.134822,226,2577
357,0,15:36:16,36.96952,-75.995234,134,3314
358,0,15:36:26,36.970075,-75.995599,134,3318
359,0,15:36:36,36.970605,-75.995972,135,3320
360,0,15:36:39,36.941306,-76.13877,222,2560
361,0,15:36:46,36.964345,-76.021855,112,1513
362,0,15:36:47,36.971243,-75.996355,135,3322
363,0,15:36:55,36.9717,-75.996639,136,3325
364,0,15:36:56,36.9717,-75.996639,136,3325
365,0,15:36:59,36.95275,-76.059564,0,1243
366,0,15:37:09,36.94052,-76.142425,230,2555
367,0,15:37:16,36.962968,-76.02086,113,1481
368,0,15:37:16,36.972853,-75.997414,136,3325
369,0,15:37:26,36.973403,-75.997787,137,3322
370,0,15:37:36,36.97397,-75.998155,137,3320
371,0,15:37:38,36.939755,-76.146224,227,2573
372,0,15:37:46,36.961633,-76.019759,116,1475
373,0,15:37:46,36.974571,-75.998567,137,3324
374,0,15:37:47,36.974571,-75.998567,137,3324
375,0,15:37:55,36.97503,-75.99886,137,3323
376,0,15:38:16,36.96028,-76.018695,116,1473
377,0,15:38:16,36.976276,-75.999684,138,3323
378,0,15:38:26,36.976776,-76.000027,138,3323
379,0,15:38:35,36.977355,-76.0004,138,3322
380,0,15:38:36,36.977355,-76.0004,138,3322
381,0,15:38:38,36.93808,-76.153777,229,2543
382,0,15:38:46,36.958925,-76.017645,114,1484
383,0,15:38:47,36.97799,-76.000817,139,3318
384,0,15:38:55,36.978441,-76.00112,139,3320
385,0,15:39:09,36.937216,-76.157577,228,2536
386,0,15:39:16,36.957546,-76.016619,117,1490
387,0,15:39:16,36.979633,-76.001935,140,3318
388,0,15:39:17,36.979633,-76.001935,140,3318
389,0,15:39:26,36.980203,-76.002322,140,3315
390,0,15:39:28,36.980316,-76.0024,139,3314
391,0,15:39:34,36.98066,-76.002635,140,3316
392,0,15:39:36,36.980773,-76.002712,140,3316
393,0,15:39:39,36.936333,-76.16136,226,2546
394,0,15:39:40,36.980996,-76.002869,139,3312
395,0,15:39:45,36.981286,-76.003064,140,3314
396,0,15:39:47,36.9814,-76.00314,140,3314
397,0,15:39:52,36.981683,-76.003334,139,3314
398,0,15:39:55,36.981855,-76.00345,140,3314
399,0,15:39:56,36.981855,-76.00345,140,3314
400,0,15:39:58,36.982025,-76.003569,140,3313
401,0,15:39:59,36.95278,-76.059527,0,1243
402,0,15:40:04,36.98238,-76.003797,140,3315
403,0,15:40:06,36.98249,-76.003875,140,3316
404,0,15:40:07,36.98249,-76.003875,140,3316
405,0,15:40:10,36.935375,-76.165389,230,2542
406,0,15:40:10,36.98272,-76.004027,140,3323
407,0,15:40:16,36.954811,-76.014515,115,1481
408,0,15:40:16,36.983061,-76.004262,140,3321
409,0,15:40:22,36.983415,-76.004489,141,3324
410,0,15:40:28,36.983765,-76.004719,140,3320
411,0,15:40:34,36.984108,-76.004955,141,3312
412,0,15:40:40,36.984448,-76.005205,141,3300
413,0,15:40:45,36.984723,-76.005425,141,3286
414,0,15:40:52,36.98511,-76.005742,141,3265
415,0,15:40:58,36.98544,-76.00602,141,3254
416,0,15:41:04,36.985763,-76.006314,141,3239
417,0,15:41:08,36.934045,-76.172909,234,2610
418,0,15:41:09,36.934045,-76.172909,234,2610
419,0,15:41:10,36.986073,-76.006617,141,3224
420,0,15:41:16,36.952061,-76.01244,112,1490
421,0,15:41:16,36.986365,-76.00694,141,3208
422,0,15:41:17,36.986365,-76.00694,141,3208
423,0,15:41:22,36.986661,-76.007259,141,3198
424,0,15:41:28,36.986951,-76.00759,141,3186
425,0,15:41:34,36.987235,-76.007927,141,3172
426,0,15:41:40,36.987518,-76.008272,142,3165
427,0,15:41:45,36.987751,-76.008565,142,3158
428,0,15:41:46,36.950696,-76.011404,114,1493
429,0,15:41:52,36.988071,-76.00898,142,3147
430,0,15:41:58,36.988343,-76.009342,142,3136
431,0,15:42:04,36.988608,-76.00971,143,3127
432,0,15:42:10,36.988871,-76.010079,143,3119
433,0,15:42:15,36.949331,-76.01039,115,1489
434,0,15:42:16,36.989131,-76.010455,143,3112
435,0,15:42:22,36.989388,-76.010835,143,3106
436,0,15:42:27,36.989643,-76.011215,143,3102
437,0,15:42:28,36.989643,-76.011215,143,3102
438,0,15:42:34,36.989896,-76.011594,143,3102
439,0,15:42:40,36.927045,-76.177285,223,1793
440,0,15:42:40,36.990155,-76.011974,143,3102
441,0,15:42:45,36.990375,-76.012292,143,3105
442,0,15:42:46,36.947951,-76.009385,117,1484
443,0,15:42:52,36.990685,-76.012732,144,3109
444,0,15:42:58,36.990955,-76.013107,144,3115
445,0,15:42:59,36.952815,-76.059522,0,1243
446,0,15:43:04,36.991226,-76.013479,144,3120
447,0,15:43:08,36.924086,-76.177475,209,1882
448,0,15:43:10,36.991498,-76.013852,144,3123
449,0,15:43:16,36.946596,-76.008335,113,1491
450,0,15:43:16,36.991775,-76.014219,144,3127
451,0,15:43:22,36.99205,-76.014584,144,3128
452,0,15:43:28,36.992328,-76.014954,144,3130
453,0,15:43:34,36.992606,-76.01532,144,3134
454,0,15:43:39,36.922456,-76.178172,68,2142
455,0,15:43:40,36.992888,-76.015684,145,3136
456,0,15:43:45,36.945213,-76.007332,117,1507
457,0,15:43:45,36.993121,-76.01599,145,3135
458,0,15:43:46,36.945213,-76.007332,117,1507
459,0,15:43:52,36.993446,-76.016417,145,3135
460,0,15:43:58,36.993726,-76.016784,145,3136
461,0,15:44:04,36.994006,-76.017149,145,3134
462,0,15:44:10,36.994283,-76.017514,145,3133
463,0,15:44:16,36.943845,-76.00631,114,1475
464,0,15:44:16,36.99456,-76.01788,145,3134
465,0,15:44:22,36.994838,-76.018247,145,3134
466,0,15:44:28,36.995111,-76.01861,145,3133
467,0,15:44:34,36.995391,-76.018975,145,3134
468,0,15:44:40,36.99567,-76.019344,145,3134
469,0,15:44:41,36.92166,-76.180682,77,2698
470,0,15:44:45,36.942498,-76.005242,114,1475
471,0,15:44:45,36.995903,-76.019647,145,3135
472,0,15:44:46,36.942498,-76.005242,114,1475
473,0,15:44:52,36.99623,-76.020072,145,3137
474,0,15:44:58,36.996508,-76.020435,145,3136
475,0,15:45:03,36.996743,-76.02074,145,3137
476,0,15:45:10,36.997071,-76.021164,145,3137
477,0,15:45:16,36.94118,-76.004235,117,1493
478,0,15:45:16,36.997355,-76.021529,146,3138
479,0,15:45:17,36.94118,-76.004235,117,1493
480,0,15:45:21,36.997588,-76.021837,145,3136
481,0,15:45:28,36.997915,-76.022269,146,3135
482,0,15:45:34,36.998198,-76.022637,146,3134
483,0,15:45:40,36.99848,-76.023007,146,3133
484,0,15:45:45,36.99871,-76.023317,146,3131
485,0,15:45:46,36.939768,-76.003167,115,1482
486,0,15:45:52,36.999035,-76.02375,146,3130
487,0,15:45:58,36.999313,-76.024124,146,3130
488,0,15:45:59,36.952848,-76.059535,0,1243
489,0,15:46:03,36.999548,-76.024437,146,3130
490,0,15:46:09,36.922133,-76.183882,64,2841
491,0,15:46:09,36.999878,-76.024877,147,3128
492,0,15:46:10,36.999878,-76.024877,147,3128
493,0,15:46:16,36.938406,-76.002112,114,1486
494,0,15:46:16,37.00016,-76.025247,147,3128
495,0,15:46:21,37.000396,-76.025554,147,3128
496,0,15:46:28,37.000721,-76.025987,146,3128
497,0,15:46:34,36.979525,-76.329879,30,439
498,0,15:46:34,37.000996,-76.026359,147,3128
499,0,15:46:39,36.922383,-76.18495,65,2873
500,0,15:46:40,37.001275,-76.026734,147,3127
501,0,15:46:43,36.979615,-76.329757,30,437
502,0,15:46:45,37.001508,-76.027045,147,3128
503,0,15:46:46,36.937031,-76.001065,116,1484
504,0,15:46:52,37.001833,-76.027485,147,3128
505,0,15:46:58,37.002116,-76.027864,147,3127
506,0,15:47:03,37.002351,-76.028177,147,3128
507,0,15:47:04,36.979835,-76.329494,31,439
508,0,15:47:09,36.922691,-76.185715,29,3117
509,0,15:47:10,37.00268,-76.028615,147,3131
510,0,15:47:12,36.97993,-76.32939,31,429
511,0,15:47:15,36.93566,-76.000024,116,1478
512,0,15:47:16,37.002966,-76.028989,147,3132
513,0,15:47:21,37.003201,-76.029297,147,3135
514,0,15:47:22,36.980046,-76.329257,31,435
515,0,15:47:28,37.003533,-76.02973,148,3135
516,0,15:47:33,36.980148,-76.329129,31,461
517,0,15:47:33,37.003816,-76.0301,147,3136
518,0,15:47:34,37.003816,-76.0301,147,3136
519,0,15:47:40,36.922801,-76.185892,1,3190
520,0,15:47:40,37.004103,-76.03047,147,3137
521,0,15:47:43,36.980248,-76.328985,31,459
522,0,15:47:46,36.934291,-75.998954,116,1475
523,0,15:47:46,37.004395,-76.030839,148,3141
524,0,15:47:52,37.004688,-76.031205,148,3145
525,0,15:47:54,36.980358,-76.328825,32,474
526,0,15:47:58,37.00498,-76.031574,148,3146
527,0,15:48:03,37.005226,-76.03188,148,3148
528,0,15:48:04,36.980446,-76.328714,32,475
529,0,15:48:09,36.922793,-76.1859,2,2355
530,0,15:48:10,37.005573,-76.032307,148,3150
531,0,15:48:12,36.980545,-76.328579,32,493
532,0,15:48:13,36.980545,-76.328579,32,493
533,0,15:48:15,37.005821,-76.032609,148,3153
534,0,15:48:21,37.006118,-76.032969,148,3156
535,0,15:48:22,36.980643,-76.328439,32,494
536,0,15:48:23,36.980643,-76.328439,32,494
537,0,15:48:28,37.006466,-76.033387,148,3160
